"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Qu Z.","Qu, Zhiming (55643726300)","55643726300","Application of improved PCA in risks assessment technology of enterprise information security","2009","5","10.1109/PEITS.2009.5406893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749314407&doi=10.1109%2fPEITS.2009.5406893&partnerID=40&md5=fe2b420bb79f85c9250ffb6b42d2c42a","Mankind has entered the information society, and information breeds risk everywhere. Information security risk assessment will playa crucial role, which is applied to the entire life cycle of information systems, an essential technical mean in determining information system security level and has a very wide range of applications. Improved principal component analysis (IPCFA) process is use to evaluate in the light of some steps reflecting main function indexes. Case study shows that some indexes are significant in analyzing and assessing main function indexes. Through analysis and assessment, it is concluded that, PCFA approves to be practicable. Using the risk assessment technology, the information assets with possible threat, vulnerability and necessary protection in enterprise information system are analyzed. Based on the risk assessment results, the targeted safety measures are taken, and the risk is transferred and reduced, which is controlled within an acceptable range. ©2009 IEEE.","Enterprise information security; Improved PCFA; Main function index; Risk assessment technology","Information systems; Intelligent vehicle highway systems; Power electronics; Principal component analysis; Risk management; Security of data; Technology; Enterprise information security; Enterprise information system; Improved PCFA; Information assets; Information security; Information security risk assessment; Information society; Information system security; Main function index; Safety measures; Risk assessment"
"Datta A.","Datta, Anupam (7402110419)","7402110419","Advances in Computer Science - SIAN 2009: Information Security and Privacy - 13th Asian Computing Science Conference Seoul, Korea, December 14-16, 2009 Proceedings. Preface","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76549101780&partnerID=40&md5=b1eb596d9fd0cd24d0d3a3cc1992d75f","[No abstract available]","",""
"Tout H.","Tout, Hicham (16640664400)","16640664400","Phishpin: An integrated, identity-based anti-phishing approach","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549157719&partnerID=40&md5=de6208edddf2d1213b529950c7688566","Phishing is a social engineering technique used to fraudulently acquire sensitive information from users by masquerading as a legitimate entity. One of the primary goals of phishing is to illegally carry fraudulent financial transactions on behalf of users. The two primary vulnerabilities exploited by phishers are: Inability of non-technical/unsophisticated users to always identify spoofed emails or Web sites; and the relative ease with which phishers masquerade as legitimate Web sites. This paper presents Phishpin, an approach that leverages the concepts of mutual authentication to require online entities to prove their identities. To this end, Phishpin builds on One-Time-Password, DNS, partial credentials sharing, & client filtering to prevent phishers from masquerading as legitimate online entities.","Digital certificates; Encryption; Hash algorithms; Identity theft; Information security; One time password; Online scams; Pharming; Phishing; Social engineering; Spam; Web","Cryptography; Internet; World Wide Web; Digital certificates; Hash algorithm; Identity theft; Information security; One time passwords; Phishing; Social engineering; Network security"
"","","","Proceedings of 2nd International Conference on Interaction Sciences: Information Technology, Culture and Human","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75149168066&partnerID=40&md5=63777726d132f294bf7ed691563a36f4","The proceedings contain 268 papers. The topics discussed include: learning and making sense of project phenomena in information systems education; a comparative study on structure of the motivation for information security by security incident experiences; a study of correlation between transitions and sound effects in a fairy tale movie; a survey on HCI considerations in the software development life cycle: from practitioner's perspective; database design for global patient monitoring applications using WAP; determinism in speech pitch relation to emotion; mobile technology for irrigation problems in rural India; proportional fairness of call blocking probability; relationship of blink, affect, and usability of graph reading tasks; star economy in the user generated content: a new perspective for digital ecosystems; and the deployment of PDA accessible clinical-log for medical education in PBL-approach.","",""
"Tout H.","Tout, Hicham (16640664400)","16640664400","Phishpin: An integrated, identity-based anti-phishing approach","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549144362&partnerID=40&md5=d4b66bb462516967fc8a80b2e28af0f1","Phishing is a social engineering technique used to fraudulently acquire sensitive information from users by masquerading as a legitimate entity. One of the primary goals of phishing is to illegally carry fraudulent financial transactions on behalf of users. The two primary vulnerabilities exploited by phishers are: Inability of non-technical/unsophisticated users to always identify spoofed emails or Web sites; and the relative ease with which phishers masquerade as legitimate Web sites. This paper presents Phishpin, an approach that leverages the concepts of mutual authentication to require online entities to prove their identities. To this end, Phishpin builds on One-Time-Password, DNS, partial credentials sharing, & client filtering to prevent phishers from masquerading as legitimate online entities.","Digital certificates; Encryption; Hash algorithms; Identity theft; Information security; One time password; Online scams; Pharming; Phishing; Social engineering; Spam; Web","Electronic commerce; Internet; Network security; World Wide Web; Digital certificates; Hash algorithm; Identity theft; Information security; One time passwords; Phishing; Social engineering; Cryptography"
"Romanov A.; Okamoto E.","Romanov, Anton (35318682200); Okamoto, Eiji (7101939150)","35318682200; 7101939150","An approach for designing of enterprise IT landscapes to perform quantitave information security risk assessment","2009","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549143791&partnerID=40&md5=32763a9c49f1659d958287fe113518f1","Nowadays most of enterprises must consider information security aspects as of the highest concern. It is caused not only by growing hacker's activity but also because of increasing legal requirements and compliance issues. One of required procedures to manage information security is regular performing of information security risk assessment. This article describes an approach for designing and managing of an enterprise IT landscapes which makes possible to perform quantitative information security risk assessment using already established methodologies which were previously inapplicable by some reasons. Moreover, application of the proposed framework allows transformation of any IT landscape to such state. Other relevant key features of the proposed approach are unification and reduction of maintenance cost.","Information security; IT landscape design; Risk assessment","Computer crime; Electronic commerce; Information technology; Maintenance; Network security; Personal computing; Risk management; Enterprise IT; Information security; Information security risk assessment; IT landscape design; Key feature; Landscape design; Legal requirements; Maintenance cost; Manage information; Quantitative information; Risk assessment"
"Masrom M.; Towhidi F.; Lashkari A.H.","Masrom, Maslin (8524047400); Towhidi, Farnaz (35147232800); Lashkari, Arash Habibi (35069899900)","8524047400; 35147232800; 35069899900","Pure and cued recall-based graphical user authentication","2009","9","10.1109/ICAICT.2009.5372534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749340776&doi=10.1109%2fICAICT.2009.5372534&partnerID=40&md5=a2d653cca2ad76419dbd425d0716ef91","Nowadays, user authentication is one of the important topics in information security. Text-based strong password schemes could provide with certain degree of security. However, the fact that strong passwords being difficult to memorize often leads their owners to write them down on papers or even save them in a computer file. Graphical authentication has been proposed as a possible alternative solution to text-based authentication, motivated particularly by the fact that humans can remember images better than text. In recent years, many networks, computer systems and Internet-based environments try used graphical authentication technique for their user's authentication. All of graphical passwords have two different aspects which are usability and security, unfortunately none of these algorithms were not being able to cover both of these aspects at the same time. This paper presents a review on the pure and cued recall-based algorithms in graphical password authentication. On each of these algorithms the lacks and attacks are indentified. The most common lacks and attacks for recall-based algorithms are then identified and described. ©2009 IEEE.","","Algorithms; Network security; Authentication techniques; Computer files; Graphical password; Information security; Internet based; Strong password; Usability and security; User authentication; Authentication"
"Ming H.; Yan W.","Ming, Hu (36918499100); Yan, Wang (57199806741)","36918499100; 57199806741","The collision rate tests of two known message digest algorithms","2009","5","10.1109/CIS.2009.83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949286936&doi=10.1109%2fCIS.2009.83&partnerID=40&md5=e07fb41d371c6cb89f94584672416b5f","MD5 and SHA-1 are two known message digest algorithms widely used in the information security. A novice method of evaluating them is proposed here to analyze the collision rate of those two message digests. Computersimulating technology is a key to this method and used to establish the statistical evaluation model in which data blocks are produced by a random number generator and corrupted by natural scrambling in order to compare the value of message digest for the same data with its corrupted copy, if two message digests collide, they meet at the digest. The results show that 160-bit SHA-1 code is more secure than 128-bit MD5 code and has a fewer collision rate, but SHA-1 executes more slowly than MD5 on the same hardware. © 2009 IEEE.","Computer-simulating technology; MD5; Natural scrambling; SHA-1; The collision rate","Artificial intelligence; Function evaluation; Number theory; Collision rate; Corrupted copies; Data blocks; Information security; Message digests; Natural scrambling; Random number generators; Statistical evaluation; Random number generation"
"Ghouti L.; Bahjat A.A.","Ghouti, Lahouari (12796039800); Bahjat, Ahmed A. (24723524300)","12796039800; 24723524300","Iris fusion for multibiometric systems","2009","5","10.1109/ISSPIT.2009.5407577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749324963&doi=10.1109%2fISSPIT.2009.5407577&partnerID=40&md5=02f2be9ba91905655a6b3293e65a0ea1","The widespread interest in personal identification has increased the need for an accurate and efficient ways of identification, verification and authentication. Biometric-based personal identification systems have proven their superior performance. These systems rely on the person physiological traits such as the iris, fingerprint or face, etc. It is worth noting that these systems are more effective than conventional personal identification systems that are based on passwords and/or smartcards. In recent years, there has been emergence in the fusion/combination of multi-biometric traits to further enhance the performance of biometric systems. The latter are commonly known as multi-biometric systems. In this paper, we propose a novel scheme for the fusion of iris images prior to the feature level where we model the iris textures using the Generalized Gaussian Distribution (GGD). Then, a systematic pattern retrieval algorithm is applied in order to improve the accuracy of overall system. Normalized iris sub-images are fused based on a specific quality measure. Simulation results clearly indicate the improvement in performance due to the proposed iris fusion scheme. ©2009 IEEE.","Biometric; Information security; Iris recognition; Iris texture; Person identification; Texture modelling","Information technology; Signal processing; Smart cards; Textures; Biometric information security; Biometric systems; Biometric traits; Feature level; Generalized Gaussian distribution; Iris images; Iris recognition; Iris texture; Multibiometric systems; Pattern retrieval; Person identification; Personal identification; Personal identification system; Physiological trait; Quality measures; Simulation result; Subimages; Biometrics"
"Wang J.-J.; Deng H.","Wang, Jian-Jun (56829984800); Deng, Hong (55254362800)","56829984800; 55254362800","Research of RBAC based threaded object","2009","0","10.1109/ICACIA.2009.5361148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349120410&doi=10.1109%2fICACIA.2009.5361148&partnerID=40&md5=9d14edcbf5eac395d8052d8bae1f2e87","Security policy was implemented by using a module in security kernel, and it was not benefit to change of security policy. Used threaded software architecture in security kernel of information security toolkit, used object technology to implement every sub-system, and objected the application which accessing information in security toolkit. Security kernel can not depend to exterior application, and has independence among the inside objects, convenient function to expand and maintain. Security kernel implement access control mechanisms which use RBAC as an object, it ensure the security of both the objected application and the interior information of toolkit. ©2009 IEEE.","Architecture; Information Security; Object Technology; RBAC; Security kernel","Access control; Security systems; Software architecture; Access control mechanism; Information security; Object technology; RBAC; Security kernel; Security policy; Sub-systems; Network security"
"Meng X.F.; Cai L.Z.; Peng X.; Wei X.H.; Wang Y.R.; He W.Q.; Qin W.","Meng, X.F. (16043000200); Cai, L.Z. (55620078100); Peng, X. (7401594259); Wei, X.H. (35723216200); Wang, Y.R. (37103032600); He, W.Q. (35722122700); Qin, W. (35340073100)","16043000200; 55620078100; 7401594259; 35723216200; 37103032600; 35722122700; 35340073100","Recent progress and research on optical information security by phase-shifting interferometry","2009","0","10.1117/12.840066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75449087598&doi=10.1117%2f12.840066&partnerID=40&md5=638615447545030f9049a1ca77919669","Phase-shifting interferometry (PSI) has proved to be an effective way in recording complex amplitude information with intensity recording devices, especially for the field of optical information security, PSI has shown its great potential. The recent research, development and progress on optical information security by PSI were systematically reviewed and analyzed. Finally the conclusion and further focus in next steps were also demonstrated. © 2009 SPIE.","Image encryption and watermarking; Optical information security; Phase-shifting interferometry","Beam plasma interactions; Cryptography; Interferometers; Interferometry; Optical recording; Complex amplitude; Image encryption and watermarking; Optical information security; Phase shifting Interferometry; Recent progress; Recording devices; Network security"
"Wang Y.; Shen H.","Wang, Yanfang (55733769400); Shen, Haibin (13309317500)","55733769400; 13309317500","The simulation model and ASIC implementation of a random bit source circuit","2009","0","10.1109/ASICON.2009.5351589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949363948&doi=10.1109%2fASICON.2009.5351589&partnerID=40&md5=868a8b8f0017fd7218c8e8d8dc44d836","This paper presents a random bit source circuit for information security SoC platform application. A new type of oscillator, taking the form of combinational logic circuit and using complex feedback networks, is applied in the circuit. A series of MATLAB/Simulink models based on the circuit structure are established for the random bit source. To improve the accuracy, models for the two dominant noise sources in CMOS circuits are also presented. These models make the fast simulation realizable. ASIC implementation is performed to verify the circuit design and simulation model. The theory analyses and testing results both indicate that the generated random binary sequences have a high speed and good randomness properties. ©2009 IEEE.","Oscillator-based sampling; Random bit source; Random numbers; Simulation model","Application specific integrated circuits; Binary sequences; Electric power supplies to apparatus; Logic circuits; Random number generation; Switching circuits; Circuit designs; Circuit structures; CMOS circuits; Combinational logic circuits; Fast simulation; Feedback networks; Information security; MATLAB /simulink; Noise source; Random binary sequences; Random bit source; Random Numbers; Randomness property; Simulation model; SoC platforms; Testing results; Integrated circuit manufacture"
"Sun Z.; Guo Q.; Sun F.","Sun, Zhongwei (24578187500); Guo, Qingrui (26531175200); Sun, Fengjie (15726497100)","24578187500; 26531175200; 15726497100","Key management for feeder automation systems with centralized mode","2009","2","10.1109/ICIII.2009.569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649293324&doi=10.1109%2fICIII.2009.569&partnerID=40&md5=3ce288d15a016e298ca0694e29ea6bef","Along with the development of information technology, information security is becoming an important problem in the stability of electric power systems. Cryptographic methods play key roles in achieving the information security goals for the electric power industry. However, the final cryptographic solutions are incomplete without effective key management. This paper addresses issues of key management that arise in feeder automation systems. Based on the Elliptic Curve Cryptosystem (ECC), a key management scheme is presented, which is appropriate for the Feeder Automation (FA) system with centralized mode. By using the ECC techniques, the mutual authentication and key agreement of the communication entities can be effectively accomplished on real time; meanwhile, the analysis results show that security requirements are also satisfied. © 2009 IEEE.","Elliptic curve cryptography (ECC); Feeder automation; Information security; Key management","Automation; Cryptography; Electric power measurement; Electric power systems; Feeding; Geometry; Industrial engineering; Innovation; Network security; Analysis results; Communication entities; Cryptographic methods; Electric power industries; Elliptic curve cryptography; Elliptic Curve Cryptosystem; Feeder automation; Information security; Key management; Mutual authentication; Real time; Security requirements; Information management"
"","","","Advances in Computer Science - ASIAN 2009: Information Security and Privacy - 13th Asian Computing Science Conference, Proceedings","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749246121&partnerID=40&md5=458122afa8e2ac0f95489af5be9c1a0a","The proceedings contain 12 papers. The topics discussed include: higher-order program verification and language-based security; deducibility constraints; automated security proof for symmetric encryption modes; noninterference with dynamic security domains and policies; a critique of some chaotic-map and cellular automata-based stream ciphers; a logic for formal verification of quantum programs; reducing equational theories for the decision of static equivalence; a simulation-based treatment of authenticated message exchange; trusted deployment of virtual execution environment in grid systems; a Dolev-Yao model for zero knowledge; and a special proxy signature scheme with multi-warrant.","",""
"Syamsuddin I.; Hwang J.","Syamsuddin, Irfan (25927526500); Hwang, Junseok (7403897549)","25927526500; 7403897549","The application of AHP model to guide decision makers: A case study of E-banking security","2009","18","10.1109/ICCIT.2009.251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749252368&doi=10.1109%2fICCIT.2009.251&partnerID=40&md5=69bb257fa3cb1aabfb1a996789e3b808","Changes in technology have resulted in new ways for bankers to deliver their services to costumers. Electronic banking systems in various forms are the evidence of such advancement. However, information security threats also evolving along this trend. This paper proposes the application of Analytic Hierarchy Process (AHP) methodology to guide decision makers in banking industries to deal with information security policy. The model is structured according aspects of information security policy in conjunction with information security elements. We found that cultural aspect is valued on the top priority among other security aspects, while confidentiality is considered as the most important factor in terms of information security elements. © 2009 IEEE.","AHP; Decision making; Information security; Policy","Analytic hierarchy process; Computer science; Hierarchical systems; Information technology; Security systems; Banking industry; Cultural aspects; Decision makers; E-banking; Electronic banking; Information security; Information security policies; Decision making"
"Zhang Y.","Zhang, Yu (57196198631)","57196198631","Study on intrusion IPv6 detection system on LINUX","2009","2","10.1109/PACIIA.2009.5406552","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749280414&doi=10.1109%2fPACIIA.2009.5406552&partnerID=40&md5=d306b05fd891e1cdb0e5bae407825cf4","With the rapid development of information society, intrusion has been increasing gradually, initiating a series of security problems. Traditional firewall only guards against external attacks, and can not prevent internal intrusions. Intrusion detection system can supplement the firewall insufficiency and has become one of the critical techniques in information security assurance. This paper mainly researches LINUX-based IPv6 intrusion detection system. Firstly, it introduces the concept, models and classification of intrusion detection system, models; secondly, it discusses new intrusion detection techniques based on IPv6; finally, it researches the methods of using LINUX to detect various kinds of intrusion under coexisting network environments of IPv4 and IPv6. ©2009 IEEE.","Feature library; Intrusion detection; IPv6","Artificial intelligence; Computer crime; Computer operating systems; Industrial applications; Internet protocols; Critical technique; Detection system; Feature library; Information security; Information society; Intrusion Detection Systems; IT research; Network environments; Rapid development; Security problems; Intrusion detection"
"Mizutani M.; Takeda K.; Murai J.","Mizutani, Masayoshi (7201909105); Takeda, Keiji (55463645500); Murai, Jun (7005536194)","7201909105; 55463645500; 7005536194","Behavior rule based intrusion detection","2009","4","10.1145/1658997.1659028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749090171&doi=10.1145%2f1658997.1659028&partnerID=40&md5=b59c638787a86dbfe1a2b0e47270032c","[No abstract available]","Botnet; Information security; Internet; Intrusion detection; Malware",""
"Mingming L.; Baiping L.; Wei L.; Lei C.","Mingming, Li (12791855500); Baiping, Li (35339005000); Wei, Li (56795967400); Lei, Chen (55240764800)","12791855500; 35339005000; 56795967400; 55240764800","Information security wireless sensor grid","2009","5","10.1109/IAS.2009.288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049151462&doi=10.1109%2fIAS.2009.288&partnerID=40&md5=40d181e462d1e24196acd17c90c2259e","The combination of the Wireless Sensor Network (WSN) and grid computing in Wireless Sensor Grid (WSG) architecture enables the strengths and characteristics of wireless sensor network and grid computing to be realized on a single integrated platform. This paper analyzes the necessity and key problems of combining the WSN and grid computing and shows a sensor grid architecture which is based on an embedded wireless gateway. The software and hardware design of the embedded gateway are described, and the security strategy of this architecture which is based on AES data encryption standard, digital signature and RSA Public-key encryption algorithm is proposed. At last, the superiority of this architecture for solving the problems of combining WSN and grid computing are indicated. © 2009 IEEE.","AES; Grid computing; GSOAP; WSG; Wsn","Embedded software; Gateways (computer networks); Interactive computer systems; Network security; Public key cryptography; Sensor networks; Wireless sensor networks; AES; Data encryption standard; Digital Signature; Embedded gateway; Hardware design; Information security; Integrated platform; Key problems; Public-key encryption; Security strategies; Sensor grids; Wireless gateways; Wireless sensor; Grid computing"
"Guo D.-M.; Yang L.-Z.; Wang A.-B.; Zhang X.-J.; Wang Y.-C.","Guo, Dong-Ming (55716408900); Yang, Ling-Zhen (55505463500); Wang, An-Bang (56701360300); Zhang, Xiu-Juan (55715663600); Wang, Yun-Cai (35206677900)","55716408900; 55505463500; 56701360300; 55715663600; 35206677900","Modulation of feedback strength to enhance the security of chaos optical communication system","2009","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349098242&partnerID=40&md5=fe7911d22f15277bbdbb68c34b08d02f","There is a high tolerance on parameters mismatch between transmitter and receiver in the chaos communication system based on injection locking synchronization, so to a certain extent, the information security has been reduced. We propose the synchronous modulation of feedback strength to improve the system security. The change of signal extraction quality after modulation is studied numerically, and the effects of modulation rate detuning and modulation delay time on signal extraction are analyzed too. The research results indicate that the synchronization of the original system is destroyed and the bit error rate increases by two orders of magnitude when the transmitter feedback strength is modulated. The information can not be recovered unless the receiver uses the same modulation. Furthermore, the results also show that high quality information could be obtained when rate detuning and delay time are in the range of ±5 MHz and ±0.1 times the modulation cycles, respectively. All of these prove that modulating the feedback strength can enhance the security of chaos communication efficiently. © 2009 Chin.Phys.Soc.","Chaos communication; Feedback strength; Modulation; Security",""
"Lü Z.-B.; Zhou B.","Lü, Zhen-Bang (23005202700); Zhou, Bo (55723440100)","23005202700; 55723440100","Hierarchical risk assessment based on Shapley entropies and Choquet integrals","2009","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349083848&partnerID=40&md5=a530cb9c881cf5a47e84511aa3fbbca1","The existing information security risk assessment approaches commonly ignore the relations among the assessment factors. To overcome the ambiguity and complexity of relations among the factors, and the difficulty of acquiring the correlative fusion weights of attributes in practice, a hierarchical risk assessment model based on Shapley entropies and Choquet integrals is proposed. By introducing the Shapley value concept of n-person cooperative game theory into the assessment model, this approach solves the information security risk assessment problem under poor information conditions by using the analytic hierarchy process with Choquet integrals from bottom to top, which is based on the maximum Shapley entropy principle. The effectiveness of the proposed approach is illustrated via an actual information security risk assessment for four subnets of the intranet in a community.","Analytic hierarchy process; Choquet integral; Information security; Risk assessment; Shapley entropy","Analytic hierarchy process; Entropy; Game theory; Hierarchical systems; Integral equations; Network security; Risk management; Assessment models; Choquet integral; Cooperative game theory; Entropy principle; Information security; Information security risk assessment; Poor information; Shapley value; Subnets; Risk assessment"
"Li R.-H.; Jia Y.","Li, Run-Heng (36069403900); Jia, Yan (34770316700)","36069403900; 34770316700","Method for anomaly detection in network security event stream","2009","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849121155&partnerID=40&md5=71d040156038bf83a9efb6bb9a585b8a","Anomalous patterns of network security events were defined as episodes to search episodes in network security event streams based on frequency definition of non-overlapped occurrences. First, density of frequency was defined for characteristic of event streams. Then, for time interval constrain of anomalous patterns in network security event streams, sliding window was used. Finally, pruning algorithm was proposed for multi-step attacks. Experiment results prove that this method is efficient and has low false negative rate for anomaly detection in network security event streams.","Anomaly detection; Episode; Frequency; Information security; Non-overlapped occurrences; Pruning; Sliding window","Windows; Anomaly detection; Event streams; False negative rate; Frequency information; In-network; Multi-step attacks; Pruning algorithms; Sliding Window; Time interval; Network security"
"Samy G.N.; Ahmad R.; Ismail Z.","Samy, Ganthan Narayana (35303350500); Ahmad, Rabiah (57201837628); Ismail, Zuraini (25825017600)","35303350500; 57201837628; 25825017600","Threats to health information security","2009","23","10.1109/IAS.2009.312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049132202&doi=10.1109%2fIAS.2009.312&partnerID=40&md5=fdad34b97abe591634eff9dc5678bfe1","The purpose of this paper is to identify the threats that exist in Healthcare Information Systems (HIS). The study has been carried out in three different departments namely, Information Technology Department (ITD), Medical Record Department (MRD) and X-Ray Department in one of the leading government supported hospital in Malaysia. The hospital was equipped with Total Hospital Information System (THIS) environment. The data were collected using in-depth structured interviews. The study identified 22 types of threats according to major threat categories based on ISO/IEC 27002 (ISO 27799:2008). The result shows the most critical threat for the THIS is the power failure. In addition, acts of human error or failure threat also show high frequency of occurrence. The contribution of the paper will be categorization of threats in HIS and can be used to design and implement effective security systems and policies in healthcare setting. © 2009 IEEE.","Healthcare Information Systems (HIS); Information security; Risk analysis; Threats","Health care; Hospitals; Information systems; Interactive computer systems; Medical computing; Network security; Risk analysis; Risk assessment; Safety factor; Health care information system; Health informations; High frequency; Hospital information systems; Human errors; Information security; Information technology departments; ISO/IEC; Malaysia; Medical record; Power failure; Health risks"
"Cheang S.","Cheang, Sopheak (35078094400)","35078094400","Conceptual model for cybersecurity readiness assessement for public institutions in developing country: Cambodia","2009","1","10.1109/ICCIT.2009.242","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749264694&doi=10.1109%2fICCIT.2009.242&partnerID=40&md5=7e3e2f37e7caf4028fdb710679efdb0b","This study establishes a conceptual model to assess the cybersecurity readiness for the public sector in Cambodia. The prime motivation of prioritizing the public institutions in this study is due to the fact that these institutions have been reported as the most vulnerable and most wanted target of cyber attacks. We suggest that it is really vital should the weakness and strength of each institutions can be represented by a single indicator that is a result of combination of various sub-indicators, so that the policymaker could realize the issue in detail before the countering measures could be established. In this study, we perform detail analysis on how the readiness index can be constructed and what area it could be employed. We measure the cybersecurity preparedness of public institutions on three dimensions including, Human Resource, Infrastructure, and Environment. These three categories are the combination of 46 indicators aggregated by using Factor Analysis/Principal Component Analysis as multivariate and weighting method with linear additive aggregation. © 2009 IEEE.","Cambodia; Composite indicator; Cybersecurity; Public institution; Readiness assessment","Computer crime; Computer science; Developing countries; Information technology; Multivariant analysis; Quality assurance; Cambodia; Composite indicators; Cyber security; Public institution; Readiness assessment; Societies and institutions"
"Bayindir R.; Sagiroglu S.; Çolak I.; Özbilen A.","Bayindir, Ramazan (6506084880); Sagiroglu, Seref (7003371572); Çolak, Ilhami (6602990030); Özbilen, Alper (35386770200)","6506084880; 7003371572; 6602990030; 35386770200","Investigating industrial risks based on information security for observerable electrical energy distribution system and suggestions; [İzlenebi̇li̇r elektri̇k enerji̇si̇ daǧitim si̇stemi̇ni̇n bi̇lgi̇ güvenli̇ǧi̇ açisindan endüstri̇yel ri̇skleri̇ni̇n araştirilmasi ve çözüm öneri̇leri̇]","2009","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76049125650&partnerID=40&md5=adeb1cc5d060d764844d8d2e64c0242a","In this study, computer based central electricity parameter observation and tracking system of energy distribution system at Electrical Education of Gazi University and its security risks have been examined. Determining of security risk due to system vulnerabilities and possibility of unauthorized data access are investigated in respect of information security. In addition, some system security risks are found when unauthorized accesses of Modbus protocol are tested. To avoid detected risks, a firewall is installed to provide secure platform for the system from different open source projects. Finally, some recommendations are outlined to reduce information security risks at energy system.","Energy automation; Firewall; Information security; Modbus protocol; Security risks","Electric network analysis; Electric power distribution; Ion beams; Network protocols; Data access; Electrical education; Electrical energy distribution systems; Energy distributions; Energy systems; Industrial risks; Information security; Modbus protocol; Open source projects; Security risks; System security; System vulnerability; Tracking system; Network security"
"Mahmoud Q.H.; Ngo T.; Niazi R.; Popowicz P.; Sydoryshyn R.; Wilks M.; Dietz D.","Mahmoud, Qusay H. (6701548037); Ngo, Thanh (35070018900); Niazi, Razieh (27267799800); Popowicz, Pawel (35734755000); Sydoryshyn, Robert (35520458300); Wilks, Matthew (35735417200); Dietz, Dave (27867749700)","6701548037; 35070018900; 27267799800; 35734755000; 35520458300; 35735417200; 27867749700","An academic kit for integrating mobile devices into the CS curriculum","2009","16","10.1145/1562877.1562896","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77049105637&doi=10.1145%2f1562877.1562896&partnerID=40&md5=d1e1fa9f1d11a6ed9280a42ee4cdc4e2","In this paper we present our freely available academic kit to help universities in integrating mobile devices into the Computer Science (CS) curriculum. The kit was designed and developed at the Centre for Mobile Education and Research at the University of Guelph, and includes instructors' resources for introducing and teaching mobile application development. The first release of the kit includes the teaching material for a full introductory course on mobile application development, and concrete teaching modules for integrating mobile devices into courses on software engineering, game design and development, web services, information security, and operating systems. © 2009 ACM.","BlackBerry; Mobile application development; Mobile devices; Programming for fun; Teaching computer programming; Teaching tools.","Computer operating systems; Computer programming; Curricula; Education computing; Engineering education; Engineering research; Innovation; Mobile devices; Mobile telecommunication systems; Portable equipment; Software engineering; BlackBerry; Game design; Information security; Introductory course; Mobile application development; Operating systems; Programming for fun; Teaching materials; Teaching module; Teaching"
"Chen T.; Chen D.; Wei H.; Xueqing L.","Chen, Tianzhou (35228719100); Chen, Du (56170744400); Wei, Hu (35097893900); Xueqing, Lou (35230389400)","35228719100; 56170744400; 35097893900; 35230389400","An overview of distance learning on information security in Zhejiang University","2009","0","10.1109/CNMT.2009.5374546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949497855&doi=10.1109%2fCNMT.2009.5374546&partnerID=40&md5=d6d572927219b9f281bbfc95ae59fb96","Computer network has been in increasingly rapid development in recent years especially the prevalence of the Internet. The information exchange and transmission among the computers have become the inevitable trend in contemporary society. At the same time, information security also becomes the hot topic and is more significant in computer network. When the problems of information security are emerging, it is a great challenge that how to teach the knowledge and skills to the students in different disciplines, which have close relationship to information security. Distance learning is based on the application of computer network and related technologies in education field. Such teaching mode has higher efficiency compared with the traditional teaching mode. Many universities have adopted distance learning as one of the necessary solutions. In this paper, we describe the overview of distance learning on information security in Zhejiang University and share our experience in the curriculum design and construction. ©2009 IEEE.","Computer network; Distance learning; Information security","Computer applications; Curricula; Information dissemination; Internet; Structures (built objects); Curriculum designs; Distance learning; Education field; Higher efficiency; Information exchanges; Information security; Rapid development; Zhejiang University; Distance education"
