"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Kobayashi T.; Morita H.","Kobayashi, Tetsutaro (56045551300); Morita, Hikaru (7402384556)","56045551300; 7402384556","Fast modular inversion algorithm to match any operation unit","1999","19","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032634944&partnerID=40&md5=cdcbe4142296fc18fe84ea8451cf2415","Speeding up modular inversion is one of the most important subjects in the field of information security. Over the elliptic curve -on the prime finite field in particular goals - public-key cryptosystems and digital signature schemes frequently use modular inversion if affine coordinates are selected. In the regular computer environment, most data transmission via networks and data storage on memories as well as the operation set of processors are performed in multiples of eight bits or bytes. A fast modular multiplication algorithm that matches these operation units for DSP was proposed to accelerate the Montgomery method by Dusse and Kaliski [2]. However, modular inversion algorithms were developed using bit by bit operation and so do not match the operation unit. This paper proposes two techniques for modular inversion that suits any arbitrary processing unit. The first technique proposes a new extended GCD procedure without any division. It can be constructed by the shifting, adding and multiplying operations, all of which a Montgomery modular arithmetic algorithm employs. The second technique can reduce the delay time of post processing in the modular inversion algorithm. In particular, it is of great use for the modular inversion defined in the Montgomery representation. These proposed techniques make modular inversion about 5.5 times faster.","Binary gcd; Elliptic-curve cryptosystem; Euclidean algorithm; Modular inversion; Montgomery method","Algorithms; Cryptography; Digital signal processing; Fast modular inversion algorithm; Security of data"
"Anon","Anon (1)","1","Information Security Program of the Year: Sample policies and procedures","1999","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033485774&partnerID=40&md5=f43a512e4426994329e679c5344b878e","The Principal Financial Group is proud to be the recipient of CSI's 1998 Information Security Program of the Year Award. Some policies and procedures, excerpts from Principal's LAN Administrators Security Manual and Corporate Handbook on Information Protection, on `Unauthorized Use,' `Password Guidelines' and `E-mail Security' are presented.","","Client server computer systems; Computer software; Cryptography; Data communication systems; Data privacy; Electronic mail; Local area networks; Password protection; Security of data"
"Kirby J.; Archer M.; Heitmeyer C.","Kirby, James (24172574800); Archer, Myla (7102488461); Heitmeyer, Constance (7003309900)","24172574800; 7102488461; 7003309900","Applying formal methods to an information security device: An experience report","1999","10","10.1109/HASE.1999.809478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849133917&doi=10.1109%2fHASE.1999.809478&partnerID=40&md5=931d96df54dea946a48d5300681a8d20","SCR (Software Cost Reduction) is a formal method for specifying and analyzing system requirements that has previously been applied to control systems. This paper describes a case study in which the SCR method was used to specify and analyze a different class of system, a cryptographic system called CD, which must satisfy a large set of security properties. The paper describes how a suite of tools supporting SCR-a consistency checker, simulator, model checker, invariant generator, theorem prover, and validity checker-were used to detect errors in the SCR specification of CD and to verify that the specification satisfies seven security properties. The paper also describes issues of concern to software developers about formal methods, e.g. ease of use, cost-effectiveness, scalability, how to translate a prose specification into a formal notation, and what process to follow in applying a formal method and discusses these issues based on our experience with CD. Also described are some unexpected results of our case study. © 1999 IEEE.","","Cost effectiveness; Cost reduction; Formal specification; Model checking; Security of data; Specifications; Systems engineering; Analyzing system; Cryptographic systems; Different class; Experience report; Formal notations; Security properties; Software cost reductions; Software developer; Formal methods"
"McGhie L.L.; Maier P.Q.","McGhie, Lynda L. (6507694750); Maier, Phillip Q. (57167304000)","6507694750; 57167304000","Security management for the world wide web","2000","0","10.1201/9781420031560","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055778550&doi=10.1201%2f9781420031560&partnerID=40&md5=4a207e49fa63b0f041fba5293639d412","Interfaces and teaming relationships to further this goal include computer and network security and information security professional associations (CSI, ISSA, NCSA), professional technical and engineering organizations (I/EEE, IETF), vendor and product user groups, government and standards bodies, seminars and conferences, training companies/institutes (MIS), and informal networking among practitioners. © 2001 by Taylor & Francis Group, LLC.","",""
"Buzzard K.","Buzzard, Keith (6701447323)","6701447323","Computer security - what should you spend your money on?","1999","13","10.1016/S0167-4048(99)80078-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032632088&doi=10.1016%2fS0167-4048%2899%2980078-9&partnerID=40&md5=a27a0b0b9dd5226870ddaf0b0c9bd282","Most organizations, whether they be government, commercial or military, are now highly dependent upon their computer systems and networks in order to function. Large amounts of digital data are stored and processed in large computer systems and transmitted between computers linked together in complex communication networks. Without appropriate safeguards this data is susceptible to interception during transmission, or may be subject to various forms of attack whilst in storage or during processing. Computer misuse is seen by many as a growth industry and a serious threat which is frequently undetected and under reported. The threat posed from malicious acts is intangible and notoriously difficult to quantify, and only those incidents which are discovered appear in official statistics. However, it is clear from events which all to frequently do get reported that there is a real danger from unwarranted computer intrusions, whether they be for fun, curiosity or something more sinister. Over the past decade or so, the information security industry has grown into a multi billion dollar business, providing solutions to the perceived threats to data confidentiality, integrity and availability. Cynics argue that the industry has hyped the hacker and information warfare threat out of all proportion in order to sell their products and services. So what then are the main risks to computer systems and from a cost/benefit perspective, what computer security consultancy services offer adequate protection and value for money?","","Computer crime; Data communication systems; Laws and legislation; Risk management; Intrusion detection; Security of data"
"Power Richard","Power, Richard (56229595800)","56229595800","Information security market for 1998","1998","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032387860&partnerID=40&md5=98967e122603ecbc253080995d0e5b1e","The results of the Information Security Market survey for 1998 are presented. The survey respondents range from corporate information security managers to data security officers to senior system analysts. The organizations surveyed include corporations, financial and medical institutions, government agencies at all levels, and universities. The survey gathered information on what the respondents spend for information security; what they use and what they plan to buy; who they go to for consultation; and who uses electronic commerce and data classification.","","Computer crime; Cryptography; Data reduction; Financial data processing; Management information systems; Marketing; Societies and institutions; Surveys; Data classification; Electronic commerce; Intrusion detection; Security of data"
"Sommer Peter","Sommer, Peter (7005907820)","7005907820","Legal reliability in large-scale distributed systems","1998","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032307023&partnerID=40&md5=1f66218f7a101ce5cb98560c271ce56d","The 'legal reliability' of an information system is the extent to which it is able to produce robust evidence upon which legal proceedings can be based. As such it is an essential feature of all information systems operating in the commercial and social domain. The legal test of reliability is not scientific proof or extent of assessment of quality of engineering but compliance with admissibility rules and demonstration of weight of evidence before a court. The gap between regular computer industry methods of achieving reliability and the approaches of the courts is explained. Adjustment in system development methodologies to encompass 'legal reliability' are discussed. Finally it is suggested that 'legal reliability' provides a new and useful determinant in the information security agenda.","","Data communication systems; Large scale systems; Laws and legislation; Regulatory compliance; Security of data; Computer industry; Information system; Legal reliability; Distributed computer systems"
"Buttler W.T.; Hughes R.J.; Kwiat P.G.; Lamoreaux S.K.; Luther G.G.; Morgan G.L.; Nordholt J.E.; Peterson C.G.; Simmons C.M.","Buttler, W.T. (7003298146); Hughes, R.J. (7404305537); Kwiat, P.G. (7006628958); Lamoreaux, S.K. (7005208989); Luther, G.G. (7103391561); Morgan, G.L. (7402039102); Nordholt, J.E. (6603780385); Peterson, C.G. (7402987932); Simmons, C.M. (7103173197)","7003298146; 7404305537; 7006628958; 7005208989; 7103391561; 7402039102; 6603780385; 7402987932; 7103173197","Free-space quantum key distribution at night","1998","6","10.1117/12.312638","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032337871&doi=10.1117%2f12.312638&partnerID=40&md5=5760e2e37d6c22db075cae0d0051ae04","An experimental free-space quantum key distribution (QKD) system has been tested over an outdoor optical path of ∼ 1 km under nighttime conditions at Los Alamos National Laboratory. This system employs the Bennett 92 protocol; here we give a brief overview of this protocol, and describe our experimental implementation of it. An analysis of the system efficiency is presented, as well as a description of our error detection protocol, which employs a two-dimensional parity check scheme. Finally, the susceptibility of this system to eavesdropping by various techniques is determined, and the effectiveness of privacy amplification procedures is discussed. Our conclusions are that free-space QKD is both effective and secure; possible applications include the rekeying of satellites in low earth orbit.","Bennett 92; Cryptography; Eavesdropping; Error Detection; Information Security; Parity Check; Privacy Amplification; Quantum Cryptography; Quantum Key Distribution; Satellite","Bit error rate; Data privacy; Light polarization; Light transmission; Network protocols; Optical communication; Photons; Security of data; Quantum key distribution (QKD); Quantum cryptography"
"Lyle D.; Chan Y.; Head E.","Lyle, David (14041802400); Chan, Yupo (36685039400); Head, Elbert (14041687400)","14041802400; 36685039400; 14041687400","Improving information-network performance: Reliability versus invulnerability","1999","8","10.1080/07408179908969890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033185124&doi=10.1080%2f07408179908969890&partnerID=40&md5=fe2e509cca64a5d3202257d9844f4435","As the information revolution continues, those who depend upon secure information-networks but cannot adequately protect them will become more vulnerable to tampering by an adversary. Prescriptive models used to recommend improvements to networks usually use reliability or flow as the Measure Of Effectiveness (MOE). Such measures will not give value to efforts that make a network component more difficult to exploit. Similarly, Risk Assessment Models (RAMs) are used to quantify the importance of a component to overall network performance (again measured in terms of reliability or flow) but do not prescribe improvement strategies. This study develops a prescriptive RAM that includes an MOE called invulnerability. This gives value to efforts that make a component more difficult to exploit. Results show that including the vulnerability MOE as a second criterion to complement the reliability MOE allows one to formulate component-hardening strategies. Furthermore, the Pareto-efhcient frontier generated by trading off these two MOEs is very small. This helps to pinpoint specific components that should be improved or hardened for information security. © 1999 Taylor and Francis Group, LLC.","","Information management; Mathematical models; Pareto principle; Reliability; Risk management; Strategic planning; Measure of effectiveness (MOE); Risk assessment models (RAM); Security of data"
"Leiwo J.; Gamage C.; Zheng Y.","Leiwo, Jussipekka (8884754300); Gamage, Chandana (14032702200); Zheng, Yuliang (7404837201)","8884754300; 14032702200; 7404837201","Organizational modeling for efficient specification of information security requirements","1999","11","10.1007/3-540-48252-0_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958970458&doi=10.1007%2f3-540-48252-0_19&partnerID=40&md5=827407b3b5dc64e96aff9932ea6b948d","Functional security requirements of information systems can roughly be classified into two: computer security requirements and communications security requirements. Challenges for developing notations for expressing these requirements are numerous, most importantly the difficulty of dealing with layers of abstraction, flexibility to adapt into many types of requirements, groupings of requirements, and requirement dependencies. Many frameworks for dealing with information security highlight the importance of a properly defined organization of security but fail to establish models to support the specification. This paper establishes one such model and demonstrates how the above difficulties can be overcome through extensive application of organizational modeling of information security. © Springer-Verlag Berlin Heidelberg 1999.","","Information systems; Specifications; Communications security; Efficient specifications; Information security requirements; Organizational modeling; Requirement dependencies; Security requirements; Security of data"
"Wang X.; Chan K.T.; Liu Y.; Zhang L.; Bennion I.","Wang, X. (55369116300); Chan, K.T. (7406032563); Liu, Y. (57833927600); Zhang, L. (57202314381); Bennion, I. (35494995200)","55369116300; 7406032563; 57833927600; 57202314381; 35494995200","Novel ternporaVspectra1 coding technique based on fiber Bragg gratings for fiber optic CDMA application","1999","13","10.1109/OFC.1999.766434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955065910&doi=10.1109%2fOFC.1999.766434&partnerID=40&md5=af3d79340167d529d3bafb8148b38fd6","Introduction: Fiber optic code division multiple access (CDMA) is an attractive choice for broadband fiber optic LANs owing to its unique attributes of all optical processing, asynchronous transmission, soft capacity, low delay access, and high information security[ 11. Previously, the encodeldecode operations of fiber optic CDMA schemes have been realized by fiber-optic delay lines, planar lightwave circuits (for coherent or incoherent temporal coding schemes)[2,3], spatial light modulators and masks (for spectral or spatial coding schemes)[4,5]. In this paper, a novel hybrid temporaVspectral coding technique based on fiber Bragg gratings (FBGs) for fiber optic CDMA application is proposed and demonstrated experimentally for the first time. Experiment: The experimental setup and configuration of the encodeddecoder are shown in figure 1. In the experiment, the encoder/decoder was constructed by five FBGs with center wavelengths from 15441x11 to 1552nm and spaced 2nm apart. Their bandwidth was about OSnm and reflectivity was over 99.9%. The FBGs were positioned serially along an optical fiber in the pattern of a prime code (1000010000100001000010000)[6] separated by the same distance of 80cm (corresponding to 8ns delay). Thus, the input optical pulses from the laser diode with a mode spacing of OSnm were encoded in a hybrid temporahpectral mode by the encoder into pulse trains as shown in Fig.2. The input signals were modulated by an electro-optic modulator driven by 25Mbit/s data from the pattern generator. The coded signals were then transmitted through 1 lkm dispersion shifted fiber before entering the novel FBG decoder which performed the correlation operation in both temporal and spectral domain. Two decoder configurations were tested in our experiments. The correct decoder was as shown in Fig. 1. The incorrect decoder was identical to the encoder shown in the figure, i.e. it was an end-To-end inversion of the correct decoder. After the correlation operation, the correctly decoded signals were represented by high level pulses without any sidelobes corresponding to each bit ' 1 ' while the incorrectly decoded signals appeared as pseudonoise pulse trains (Fig.3.a). The output eye diagram was shown in Fig.3.b.","","Bragg gratings; Code division multiple access; Codes (symbols); Decoding; Delay circuits; Fiber Bragg gratings; Fiber optics; Fibers; Integrated optics; Light modulation; Light modulators; Light transmission; Modulators; Optical communication; Optical fibers; Security of data; Signal encoding; All-optical processing; Asynchronous transmission; Dispersion shifted fibers; Electro-optic modulators; Fiber Bragg gratings (FBGs); Fiber-optic delay lines; Planar light-wave circuits; Spatial light modulators; Optical fiber communication"
"Vronets A.P.; Shugol' A.A.","Vronets, A.P. (6507048050); Shugol', A.A. (6505578802)","6507048050; 6505578802","Business management computer means in Russia: the beginning of the road","1999","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033149546&partnerID=40&md5=99e8030965eb602bded42f9027ace14a","Development of modern telecommunication services such as Internet creates the conditions for the new economic relations. Using the computer business management in Russia is embarrassed by both objective and subjective reasons. Integration of Russia in the world trade system is limited by the difference of Russian and world documentation standards, by incompatibility of the methods of information security.","","Computer applications; Management; Security of data; Standards; Business management; Administrative data processing"
"Hagn C.; Markwitz W.H.","Hagn, C. (57206131167); Markwitz, W.H. (56152034600)","57206131167; 56152034600","Mobile teleworking some solutions and information security aspects","2000","0","10.1109/EURCOM.2000.874825","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952894545&doi=10.1109%2fEURCOM.2000.874825&partnerID=40&md5=132ea40a6349eacc3a34b722994b2a80","Mobile teleworking is carried out by secure access to a company's local area network (LAN) or to a server via public networks. It can be realized by using virtual private network (VPN) technology based on the Internet protocol (IP). Another possibility is the direct access to a LAN using the public networks GSM and Euro-ISDN. These two solutions are described. Security and operational aspects are also considered. It is pointed out that the solution based on hardware encryption devices, guarantees a very high level of security. © 2000 IEEE.","Access protocols; GSM; Hardware; Information security; IP networks; Local area networks; Network servers; Teleworking; Virtual private networks; Web server","Computer hardware; Global system for mobile communications; Hardware; Information systems; Internet protocols; Local area networks; Mobile security; Network protocols; Reconfigurable hardware; Security of data; Telecommunication networks; Telecommuting; Virtual private networks; Access protocols; IP networks; Network server; Teleworking; Web servers; Network security"
"Leiwo J.","Leiwo, Jussipekka (8884754300)","8884754300","A mechanism for deriving specifications of security functions in the cc framework","1999","3","10.1007/3-540-48309-8_39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249325965&doi=10.1007%2f3-540-48309-8_39&partnerID=40&md5=7956c592ff4429a083ab519f93be5ef2","At the first stage of the Common Criteria process for evaluating the security of information systems, organizational objectives for information security are translated into the specification of all relevant security functions of a becoming system. These specifications are then assessed to specify the subset to be implemented, and further evaluated. The second stage involves risk analysis or related technologies, and the evaluation phase is the major contribution of the common criteria. The derivation of security function specifications from security objectives is the area where further research is needed to provide pragmatic tools for supporting the task. This paper describes a mechanism, harmonization of information security requirements, that aids in this process. © Springer-Verlag Berlin Heidelberg 1999.","","Expert systems; Risk analysis; Risk assessment; Security of data; Specifications; Common criteria; Evaluation phase; Information security requirements; Security functions; Security objectives; Function evaluation"
"Rowe Neil C.","Rowe, Neil C. (7103322979)","7103322979","Intrusion-detection environment for information-security instruction","1999","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17144467123&partnerID=40&md5=2c2b2b13a0df5b4c3fd8ff5d0f4dfbeb","We have developed a versatile tutor for intrusion detection on computer systems. Our tutor is intended for basic training of system administrators and security managers, analogously to an aircraft simulator: It exposes them to important but infrequent crisis situations that are good justifications for computer-assisted training simulators. Our IDTUTOR system has two parts: a simulator of a set of computer-system users that generates audit records for their activities, and an intelligent tutor that assists the student to remediate security problems apparent in the audit records. We modeled Unix systems since there is good documentation about intrusions on them and appropriate responses. The prototype of our system runs on Sun Sparcstations and is implemented in Quintus Prolog. We have used the tutor several times in our introductory Computer Security course; even with its preliminary version, posttests showed that students learned more about intrusion detection from it than from an equivalent amount of classroom lecture time.","","Artificial intelligence; Computer simulation; Engineering education; PROLOG (programming language); Security of data; Students; UNIX; Intelligent tutor; Intrusion detection; Computer aided instruction"
"","","","5th Australasian Conference on Information Security and Privacy, ACISP 2000","2000","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958972343&partnerID=40&md5=ce7fd320ba5bc82cb2d0e45bd196e0ef","The proceedings contain 39 papers. The special focus in this conference is on Network Security and Public Key Cryptography. The topics include: Protecting confidentiality against trojan horse programs in discretionary access control system; towards a new authorisation paradigm for extranets; custom safety policies in safe erlang; a proposal of a new public key cryptosystem using matrices over a ring; secure length-saving elgamal encryption under the computational diffie-hellman assumption; efficient scalar multiplications on elliptic curves without repeated doublings and their practical performance; high performance agile crypto modules; a three-party HTTP proxy to support internet content regulation; cryptanalysis of the m-permutation protection schemes; securing large e-commerce networks; a strategy for electronic payment design; key recovery system for the commercial environment; a key escrow scheme with time-limited monitoring for one-way communication; key management for secure multicast with dynamic controller; PKI seeks a trusting relationship; the PKI specification dilemma; iterative probabilistic cryptanalysis of RC4 keystream generator; security weaknesses in a randomized stream cipher; a novel engine for various intrusion detection methods; construction and categories of codes; cryptanalysis of polynomial authentication and signature scheme; secure transactions with mobile agents in hostile environments; a multisignature scheme with message flexibility, order flexibility and order verifiability; light weight broadcast exclusion using secret sharing; cheating prevention in secret sharing; on multiplicative secret sharing schemes and on the security of the RSA-based multisignature scheme for various group structures.","",""
"","","","Making information s@fe","1999","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-6244278858&partnerID=40&md5=7b01a989021b0f7286e66ae71e7c4df3","Information security is a big issue. Viruses, hackers, fraud and exposure of sensitive information can harm an organisation's business and reputation. But help is at hand with the update of BS 7799, the British standard on information security management. David Brooks, BSI-DISC, takes a look at this and c:cure, the scheme for certification against BS 7799.","",""
"He W.-H.; Wu T.-C.","He, W.-H. (26643122200); Wu, T.-C. (7404815929)","26643122200; 7404815929","Cryptanalysis of Lee and Chang's ID-based information security functions","1999","0","10.1016/S0140-3664(99)00038-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032661482&doi=10.1016%2fS0140-3664%2899%2900038-9&partnerID=40&md5=bb619258a658a6aa793eeea417f50606","Recently, Lee and Chang proposed three ID-based information security functions that can be applied to the design of two authenticated key distribution schemes as well as three digital signature schemes. They also claimed that security analyses of the proposed schemes are based on the difficulty of solving factorization, discrete logarithms modulo a composite, and the Diffie-Hellman problem. The authors will demonstrate several attacks on Lee and Chang's schemes, and show that all these schemes cannot fulfil the claimed security requirements.","","Data reduction; Pattern recognition; Problem solving; Security of data; Diffie-Hellman problem; Digital signatures; Cryptography"
"Gorodetski V.I.; Popyack L.J.; Kotenko I.V.; Skormin V.A.","Gorodetski, V.I. (8961532800); Popyack, L.J. (6603303252); Kotenko, I.V. (15925268000); Skormin, V.A. (7003286964)","8961532800; 6603303252; 15925268000; 7003286964","Ontology-based multi-agent model of an information security system","1999","9","10.1007/978-3-540-48061-7_65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958056830&doi=10.1007%2f978-3-540-48061-7_65&partnerID=40&md5=1ffb8f251fc69f1580150ca61bb99326","The paper is focused on a distributed agent-based information security system of a computer network. A multi-agent model of an information security system is proposed. It is based on the established ontology of the information security system domain. Ontology is used as a means of structuring distributed knowledge, utilized by the information security system, as the common ground of interacting agents as well as for the agent behavior coordination. © Springer-Verlag Berlin Heidelberg 1999.","Information security; Multi-agent system; Ontology","Data mining; Multi agent systems; Ontology; Rough set theory; Security of data; Security systems; Soft computing; Agent behavior; Common ground; Distributed agents; Distributed knowledge; Interacting agents; Multi-Agent Model; Ontology-based; Distributed computer systems"
"Ott J.L.","Ott, Jeffrey L. (57194884519)","57194884519","The value proposition of information security: Putting the pieces in place","2000","0","10.1201/1086/43310.9.3.20000708/31355.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023791749&doi=10.1201%2f1086%2f43310.9.3.20000708%2f31355.1&partnerID=40&md5=09fa5cbf639f68351238cc8ced8796bc","[No abstract available]","",""
"Lee S.; Nour M.; Chung S.H.","Lee, Sooun (7601392322); Nour, Mohamed (57204496884); Chung, Soong H. (57204501812)","7601392322; 57204496884; 57204501812","Establishing security controls in a distributed database","2000","0","10.1201/9781420031560","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055849451&doi=10.1201%2f9781420031560&partnerID=40&md5=d5c0124ff14236c678de07640606bf0b","This shift has been motivated primarily by the increased decentralization of most business operations as well as the perceived advantages of decentralized computing environments. Distributed database systems (DDBSs) are an important element in distributed processing systems. The concept of DDBS has been evolving during the past few years and a great deal of uncertainty still exists about what the concept means and what these systems do. A particular challenge associated with distributed databases concerns information security. Although DDBSs share some of the same security problems as centralized databases, their unique characteristics add other security concerns not found in the centralized environment. © 2001 by Taylor & Francis Group, LLC.","",""
"Homjak A.S.; Howard W.B.","Homjak, A.S. (57035377800); Howard, W.B. (57034897900)","57035377800; 57034897900","An innovative GIS-based telecommunications infrastructure integration system for Schriever Air Force Base cable plant management","2000","0","10.1109/EURCOM.2000.874820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952916522&doi=10.1109%2fEURCOM.2000.874820&partnerID=40&md5=70d5c27ea500b916b420758d631065aa","Due to the exponential increase of data during this ""information age"" the most basic practices of infrastructure and network architecture management have become increasingly unwieldy. This has been accelerated by the availability of affordable memory storage and the proliferation of enterprise networks in use across all types of commercial, governmental, and military organizations today. Previously considered just an infrastructure service, modern telecommunications has become a world-leading industry, a whole spectrum of new technologies, and in an era where ""cyberwarfare"" is a reality it is being viewed now as a weapon system by the military. This evolution has placed renewed importance of configuration information security, as data transmissions and command and control functions (C2) become central operational capabilities in their own right. Applying the advantages offered by geographical information system (GIS) techniques and massive programmable databases, we are ready to take the leap from evolutionary to the revolutionary in terms of data accessibility and situational awareness capabilities. The critical link which many organizations and software developers have been independently working on is how to access multiple, diverse datasets in separate locations across a network and read directly into the GIS application one is using. This is the approach the United States Air Force Space Command at Schriever Air Force Base (SAFE) is taking to implement its new advanced Communications Base Integration System (CBIS). © 2000 IEEE.","Acceleration; Command and control systems; Communication industry; Data communication; Defense industry; Electrical equipment industry; Geographic Information Systems; Information security; Military communication; Weapons","Acceleration; Application programs; Command and control systems; Data communication equipment; Digital storage; Electric machine control; Geographic information systems; Information systems; Military applications; Military aviation; Military communications; Military mapping; Network architecture; Ordnance; Security of data; Command-and-control functions; Communication industry; Data-communication; Defense Industry; Electrical equipment; Infrastructure services; Operational capabilities; Telecommunications infrastructures; Information management"
"O'Hanley R.","O'Hanley, Rich (57194883747)","57194883747","Websec 2000","2000","0","10.1201/1086/43312.9.5.20001112/31372.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023892562&doi=10.1201%2f1086%2f43312.9.5.20001112%2f31372.4&partnerID=40&md5=a485a65acfa6751ca6fdcd1b91eeb198","Last month's WebSec 2000 Conference in San Francisco had to compete with great weather and the X-Games. Despite the appeal of watching maniacal skaters, bikers, and skateboarders, some 750 information security professionals gathered to learn how to protect their networks from the threats of Web-based attacks. It still amazes me how easy it is to penetrate systems. © 2000 Taylor & Francis.","",""
"","","","Beef up your information security with the new HIPAA-mandated standards.","1999","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033252552&partnerID=40&md5=e55c2a26075bdacff2f998918ea129b3","Beef up information security using HIPAA standards. This month, the federal Department of Health and Human Services will release the final standards for information security mandated by the 1996 Health Insurance Portability and Accountability Act (HIPAA). To comply with HIPAA, you must perform an applications and data criticality analysis and develop a data backup plan, a disaster recovery plan, and an emergency mode operation plan.","","Chronology; Computer Security; Health Insurance Portability and Accountability Act; Hospital Information Systems; Security Measures; Time; United States; United States Dept. of Health and Human Services; article; chronology; computer security; government; health insurance; hospital information system; legal aspect; organization and management; standard; time; United States"
"Tiller J.S.","Tiller, James S. (57194879783)","57194879783","A technical guide to IPSec virtual private networks","2000","10","10.1201/9780203997499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055859096&doi=10.1201%2f9780203997499&partnerID=40&md5=a18c15403b1c20988b7c3ed0aa81e371","What is IPSec? What's a VPN? Why do the need each other? Virtual Private Network (VPN) has become one of the most recognized terms in our industry, yet there continuously seems to be different impressions of what VPNs really are and can become. A Technical Guide to IPSec Virtual Private Networks provides a single point of information that represents hundreds or resources and years of experience with IPSec VPN solutions. It cuts through the complexity surrounding IPSec and the idiosyncrasies of design, implementation, operations, and security. Starting with a primer on the IP protocol suite, the book travels layer by layer through the protocols and the technologies that make VPNs possible. It includes security theory, cryptography, RAS, authentication, IKE, IPSec, encapsulation, keys, and policies. After explaining the technologies and their interrelationships, the book provides sections on implementation and product evaluation. A Technical Guide to IPSec Virtual Private Networks arms information security, network, and system engineers and administrators with the knowledge and the methodologies to design and deploy VPNs in the real world for real companies. © 2001 by CRC Press LLC.","",""
"Holzinger A.","Holzinger, Al (57194877885)","57194877885","Information security management and assurance a call to action for corporate governance","2000","3","10.1201/1086/43309.9.2.20000506/31352.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023883743&doi=10.1201%2f1086%2f43309.9.2.20000506%2f31352.5&partnerID=40&md5=2c68bfb1ed5c2da46584c557f581b59f","[No abstract available]","",""
"Power Richard","Power, Richard (56229595800)","56229595800","CSI Roundtable: Experts discuss present and future intrusion detection systems","1998","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032374128&partnerID=40&md5=61d352077d5721408559ebdfa6423ad6","With an ever increasing reliance on Internet, intranet, and ethernet access, and a better understanding of what firewalls can and cannot do, many information security practitioners are taking a look at the role of intrusion detection technologies in an enterprise-wide security architecture. To help handle the important issues in the field of intrusion detection, CSI has gathered several leading authorities together for the `Roundtable'. These authorities include: David Curry of IBM; Christopher Klaus of Internet Security Systems; Markus Ranum of Network Intelligent Recorder; Professor Eugene Spafford of Purdue University's COAST Lab; and Lee Sutherland of the WheelGroup.","","Computer architecture; Computer crime; Local area networks; Wide area networks; Intrusion detection systems; Security of data"
"Parker Donn B.","Parker, Donn B. (7403381465)","7403381465","Security motivation, the mother of all controls, must precede awareness","1999","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033321007&partnerID=40&md5=865b7e5c4f934efef00cd23c04f8e5b6","An organization applies only enough security to facilitate its objectives and avoid disasters, because it inhibits or interferes with reaching other objectives. The organization should determine how little security it needs to meet a standard of due diligence and strategic objectives and then explicitly motivate people to perform at that level. Action items for security units that place motivational efforts in the context of its other functions and tie together the various aspects of achieving increased motivation for information security are presented.","","Data privacy; Project management; Strategic planning; Security motivation; Security of data"
"","","","It's time to beef up your information security.","1999","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033092985&partnerID=40&md5=6d099e83bf8e8e622f48e9417db187ad","[No abstract available]","","Computer Security; Confidentiality; Information Management; Medical Records Systems, Computerized; Software Design; United States; article; computer program; computer security; confidentiality; information system; legal aspect; medical record; standard; United States"
